timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1708112351682,43,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=${randomid},200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,654,951,3,3,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=11708101&orderId=11708101,43,0,0
1708112351725,1,Debug Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,1105,0,3,3,null,0,0,0
1708112351657,90,6 - /api/tester/create-task?orderId=10579401,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,522,1180,3,3,https://dev-lt.uxcrowd.ru/api/tester/create-task?orderId=12773501,90,0,0
1708112351726,42,5 - /api/v2/plugin/getLastVersion?pluginType=WEB&environmentType=PROD,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,512,907,3,3,https://dev-lt.uxcrowd.ru/api/v2/plugin/getLastVersion?environmentType=PROD&pluginType=WEB,42,0,0
1708112351768,8,5 - /app-tester-home/new-tasks,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,1131,3,3,https://dev-lt.uxcrowd.ru/app-tester-home/new-tasks,0,0,0
1708112351747,39,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1031,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,39,0,0
1708112351618,168,UC_01_TR_06_press_share_screen,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,1530,3211,3,3,null,168,0,0
1708112351777,35,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,902,3,3,https://dev-lt.uxcrowd.ru/api/account,35,0,0
1708112351786,37,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1033,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,37,0,0
1708112351812,41,5 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,912,3,3,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,41,0,0
1708112351823,47,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1003,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,47,0,0
1708112351870,25,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,998,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,25,0,0
1708112351786,109,UC_01_TR_07_press_start,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,1512,3034,3,3,null,109,1,0
1708112351896,23,8 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,999,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,23,0,0
1708112351896,23,UC_01_TR_08_press_stop,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,504,999,3,3,null,23,0,0
1708112351919,72,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1022,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,72,0,0
1708112351991,1,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-3,text,true,,0,0,3,3,null,0,0,0
1708112351992,1,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-3,text,true,,0,0,3,3,null,0,0,0
1708112351994,353,9 - /api/video-upload-app,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,577,2162605,3,3,https://dev-lt.uxcrowd.ru/api/video-upload-app,353,0,0
1708112352347,39,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1000,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,39,0,0
1708112351919,466,UC_01_TR_09_press_upload,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,1585,2164627,3,3,null,464,1,0
1708112352387,23,10 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,1185,399,3,3,https://dev-lt.uxcrowd.ru/api/account,23,0,0
1708112352411,51,10 - /api/logout,200,,Ultimate Thr_Gr_maxperf 1-3,,true,,647,654,3,3,https://dev-lt.uxcrowd.ru/api/logout,51,0,0
1708112352386,74,UC_01_TR_10_logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,1832,1053,3,3,null,74,2,0
1708112351853,1560,5 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,16977,926,3,3,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1559,0,0
1708112353413,31,5 - /api/stats/create,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1349,3,3,https://dev-lt.uxcrowd.ru/api/stats/create,31,0,0
1708112353445,28,5 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1000,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,28,0,0
1708112353473,28,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,803,3,3,https://dev-lt.uxcrowd.ru/api/account,28,0,0
1708112353502,46,5 - /api/tester/order-info?id=10579401,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1473,868,3,3,https://dev-lt.uxcrowd.ru/api/tester/order-info?id=11708101,46,0,0
1708112351682,1863,UC_01_TR_05_click_pass_test_rand,200,"Number of samples in transaction : 11, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,25229,9749,3,3,null,1853,3,0
1708112353549,33,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1000,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,33,0,0
1708112353583,115,6 - /api/tester/create-task?orderId=10579401,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,522,1180,3,3,https://dev-lt.uxcrowd.ru/api/tester/create-task?orderId=11708101,115,0,0
1708112353698,135,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1031,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,135,0,0
1708112353548,283,UC_01_TR_06_press_share_screen,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1530,3211,3,3,null,283,2,0
1708112353833,40,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1033,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,40,0,0
1708112353873,72,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1003,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,72,0,0
1708112353945,58,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,998,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,58,0,0
1708112353833,170,UC_01_TR_07_press_start,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1512,3034,3,3,null,170,0,0
1708112354003,104,8 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,999,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,104,0,0
1708112354003,104,UC_01_TR_08_press_stop,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,504,999,3,3,null,104,0,0
1708112354108,65,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1022,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,65,0,0
1708112354173,1,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,0,0,3,3,null,0,0,0
1708112354174,3,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,0,0,3,3,null,0,0,0
1708112354177,455,9 - /api/video-upload-app,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,577,2162951,3,3,https://dev-lt.uxcrowd.ru/api/video-upload-app,455,0,0
1708112354633,73,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1000,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,73,0,0
1708112354107,597,UC_01_TR_09_press_upload,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1585,2164973,3,3,null,593,2,0
1708112354707,20,10 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,399,3,3,https://dev-lt.uxcrowd.ru/api/account,20,0,0
1708112354727,38,10 - /api/logout,200,,Ultimate Thr_Gr_maxperf 1-1,,true,,647,654,3,3,https://dev-lt.uxcrowd.ru/api/logout,38,0,0
1708112354707,58,UC_01_TR_10_logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1832,1053,3,3,null,58,0,0
1708112359493,28,1 - /,304,Not Modified,Ultimate Thr_Gr_maxperf 1-2,,true,,264,788,3,3,https://dev-lt.uxcrowd.ru/,0,0,20
1708112359493,28,UC_04_TR_01_home,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-2,,true,,264,788,3,3,null,0,12,20
1708112359533,10,2 - /tmpl/tmpl_home/modal-login.html,304,Not Modified,Ultimate Thr_Gr_maxperf 1-2,,true,,264,815,3,3,https://dev-lt.uxcrowd.ru/tmpl/tmpl_home/modal-login.html,0,0,0
1708112359533,10,UC_01_TR_02_click_login,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-2,,true,,264,815,3,3,null,0,0,0
1708112359543,967,3 - /api/authentication,200,,Ultimate Thr_Gr_maxperf 1-2,,true,,897,902,3,3,https://dev-lt.uxcrowd.ru/api/authentication,967,0,0
1708112360509,63,3 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,1185,890,3,3,https://dev-lt.uxcrowd.ru/api/account?password=ajbPwV,63,0,0
1708112360573,31,3 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,866,884,3,3,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,31,0,0
1708112360604,1721,3 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,16946,898,3,3,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1720,0,0
1708112362331,47,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,866,884,3,3,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,47,0,0
1708112359543,2829,UC_01_TR_03_reg_auth,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-2,,true,,20760,4458,3,3,null,2828,7,0
1708112362378,35,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=${randomid},200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,654,948,3,3,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=10819201&orderId=10819201,35,0,0
1708112362413,0,Debug Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-2,text,true,,1096,0,3,3,null,0,0,0
1708112362413,59,5 - /api/v2/plugin/getLastVersion?pluginType=WEB&environmentType=PROD,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,512,904,3,3,https://dev-lt.uxcrowd.ru/api/v2/plugin/getLastVersion?environmentType=PROD&pluginType=WEB,59,0,0
1708112362474,8,5 - /app-tester-home/new-tasks,304,Not Modified,Ultimate Thr_Gr_maxperf 1-2,,true,,264,1128,3,3,https://dev-lt.uxcrowd.ru/app-tester-home/new-tasks,0,0,0
1708112362483,39,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,1185,899,3,3,https://dev-lt.uxcrowd.ru/api/account,39,0,0
1708112362522,29,5 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,866,909,3,3,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,29,0,0
1708112362552,1507,5 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,16940,923,3,3,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1506,0,0
1708112364059,106,5 - /api/stats/create,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,504,1343,3,3,https://dev-lt.uxcrowd.ru/api/stats/create,106,0,0
1708112364166,112,5 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,504,997,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,112,0,0
1708112364278,44,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,1185,800,3,3,https://dev-lt.uxcrowd.ru/api/account,44,0,0
1708112364323,57,5 - /api/tester/order-info?id=10579401,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,1326,865,3,3,https://dev-lt.uxcrowd.ru/api/tester/order-info?id=10819201,57,0,0
1708112362378,1996,UC_01_TR_05_click_pass_test_rand,200,"Number of samples in transaction : 11, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-2,,true,,25036,9716,3,3,null,1987,7,0
1708112364381,118,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,504,997,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,118,0,0
1708112364499,98,6 - /api/tester/create-task?orderId=10579401,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,522,1177,3,3,https://dev-lt.uxcrowd.ru/api/tester/create-task?orderId=10819201,98,0,0
1708112364597,110,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,504,1028,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,110,0,0
1708112364381,326,UC_01_TR_06_press_share_screen,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-2,,true,,1530,3202,3,3,null,326,0,0
1708112364707,65,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,504,1030,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,65,0,0
1708112364772,62,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,504,1000,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,62,0,0
1708112364834,72,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,504,995,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,72,0,0
1708112364707,199,UC_01_TR_07_press_start,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-2,,true,,1512,3025,3,3,null,199,0,0
1708112364907,46,8 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,504,996,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,46,0,0
1708112364906,46,UC_01_TR_08_press_stop,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-2,,true,,504,996,3,3,null,46,1,0
1708112364953,72,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,504,1019,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,72,0,0
1708112365025,0,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-2,text,true,,0,0,3,3,null,0,0,0
1708112365025,2,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-2,text,true,,0,0,3,3,null,0,0,0
1708112365027,341,9 - /api/video-upload-app,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,577,2163342,3,3,https://dev-lt.uxcrowd.ru/api/video-upload-app,341,0,0
1708112365368,44,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,504,997,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,44,0,0
1708112364953,459,UC_01_TR_09_press_upload,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-2,,true,,1585,2165358,3,3,null,457,0,0
1708112365412,23,10 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,1185,396,3,3,https://dev-lt.uxcrowd.ru/api/account,23,0,0
1708112365435,45,10 - /api/logout,200,,Ultimate Thr_Gr_maxperf 1-2,,true,,647,648,3,3,https://dev-lt.uxcrowd.ru/api/logout,45,0,0
1708112365412,68,UC_01_TR_10_logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-2,,true,,1832,1044,3,3,null,68,0,0
1708112369917,31,1 - /,304,Not Modified,Ultimate Thr_Gr_maxperf 1-3,,true,,264,788,3,3,https://dev-lt.uxcrowd.ru/,0,0,20
1708112369916,31,UC_04_TR_01_home,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,264,788,3,3,null,0,22,20
1708112369969,16,2 - /tmpl/tmpl_home/modal-login.html,304,Not Modified,Ultimate Thr_Gr_maxperf 1-3,,true,,264,815,3,3,https://dev-lt.uxcrowd.ru/tmpl/tmpl_home/modal-login.html,0,0,0
1708112369969,16,UC_01_TR_02_click_login,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,264,815,3,3,null,0,0,0
1708112369985,740,3 - /api/authentication,200,,Ultimate Thr_Gr_maxperf 1-3,,true,,903,902,3,3,https://dev-lt.uxcrowd.ru/api/authentication,740,0,0
1708112370726,23,3 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,1185,896,3,3,https://dev-lt.uxcrowd.ru/api/account?password=ajbPwV,23,0,0
1708112370749,74,3 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,866,890,3,3,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,74,0,0
1708112371746,29,1 - /,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,788,3,3,https://dev-lt.uxcrowd.ru/,0,0,21
1708112371746,29,UC_04_TR_01_home,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,264,788,3,3,null,0,10,21
1708112371786,7,2 - /tmpl/tmpl_home/modal-login.html,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,815,3,3,https://dev-lt.uxcrowd.ru/tmpl/tmpl_home/modal-login.html,0,0,0
1708112371785,7,UC_01_TR_02_click_login,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,264,815,3,3,null,0,1,0
1708112370823,1520,3 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,16940,904,3,3,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1519,0,0
1708112372350,21,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,866,890,3,3,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,21,0,0
1708112369985,2378,UC_01_TR_03_reg_auth,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,20760,4482,3,3,null,2377,8,0
1708112372372,47,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=${randomid},200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,664,954,3,3,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=11492701&orderId=11492701,47,0,0
1708112372419,0,Debug Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-3,text,true,,1119,0,3,3,null,0,0,0
1708112372419,30,5 - /api/v2/plugin/getLastVersion?pluginType=WEB&environmentType=PROD,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,512,910,3,3,https://dev-lt.uxcrowd.ru/api/v2/plugin/getLastVersion?environmentType=PROD&pluginType=WEB,30,0,0
1708112372449,12,5 - /app-tester-home/new-tasks,304,Not Modified,Ultimate Thr_Gr_maxperf 1-3,,true,,264,1134,3,3,https://dev-lt.uxcrowd.ru/app-tester-home/new-tasks,0,0,0
1708112372461,26,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,1185,905,3,3,https://dev-lt.uxcrowd.ru/api/account,26,0,0
1708112371793,700,3 - /api/authentication,200,,Ultimate Thr_Gr_maxperf 1-1,,true,,900,902,3,3,https://dev-lt.uxcrowd.ru/api/authentication,700,0,0
1708112372487,35,5 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,866,915,3,3,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,35,0,0
1708112372493,56,3 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,893,3,3,https://dev-lt.uxcrowd.ru/api/account?password=ajbPwV,56,0,0
1708112372549,31,3 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,887,3,3,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,31,0,0
1708112372522,1626,5 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,16940,929,3,3,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1625,0,0
1708112372580,1690,3 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,16940,901,3,3,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1690,0,0
1708112374149,135,5 - /api/stats/create,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1355,3,3,https://dev-lt.uxcrowd.ru/api/stats/create,135,0,0
1708112374278,44,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,887,3,3,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,44,0,0
1708112371793,2521,UC_01_TR_03_reg_auth,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,20757,4470,3,3,null,2521,9,0
1708112374323,81,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=${randomid},200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,664,951,3,3,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=10812401&orderId=10812401,81,0,0
1708112374404,0,Debug Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,1101,0,3,3,null,0,0,0
1708112374285,178,5 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1003,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,178,0,0
1708112374404,120,5 - /api/v2/plugin/getLastVersion?pluginType=WEB&environmentType=PROD,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,512,907,3,3,https://dev-lt.uxcrowd.ru/api/v2/plugin/getLastVersion?environmentType=PROD&pluginType=WEB,120,0,0
1708112374525,7,5 - /app-tester-home/new-tasks,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,1131,3,3,https://dev-lt.uxcrowd.ru/app-tester-home/new-tasks,0,0,0
1708112374464,113,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,1185,806,3,3,https://dev-lt.uxcrowd.ru/api/account,113,0,0
1708112374533,69,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,902,3,3,https://dev-lt.uxcrowd.ru/api/account,69,0,0
1708112374578,71,5 - /api/tester/order-info?id=10579401,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,1452,871,3,3,https://dev-lt.uxcrowd.ru/api/tester/order-info?id=11492701,71,0,0
1708112372371,2273,UC_01_TR_05_click_pass_test_rand,200,"Number of samples in transaction : 11, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,25195,9782,3,3,null,2260,6,0
1708112374602,77,5 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,912,3,3,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,77,0,0
1708112374650,94,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1003,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,94,0,0
1708112374744,57,6 - /api/tester/create-task?orderId=10579401,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,522,1183,3,3,https://dev-lt.uxcrowd.ru/api/tester/create-task?orderId=11492701,57,0,0
1708112374802,57,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1034,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,57,0,0
1708112374650,208,UC_01_TR_06_press_share_screen,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,1530,3220,3,3,null,208,1,0
1708112374859,69,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1036,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,69,0,0
1708112374928,92,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1006,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,92,0,0
1708112375020,51,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1001,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,51,0,0
1708112374859,212,UC_01_TR_07_press_start,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,1512,3043,3,3,null,212,0,0
1708112375071,54,8 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1002,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,54,0,0
1708112375071,54,UC_01_TR_08_press_stop,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,504,1002,3,3,null,54,0,0
1708112375126,37,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1025,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,37,0,0
1708112375163,1,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-3,text,true,,0,0,3,3,null,0,0,0
1708112375164,1,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-3,text,true,,0,0,3,3,null,0,0,0
1708112375166,336,9 - /api/video-upload-app,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,577,2163742,3,3,https://dev-lt.uxcrowd.ru/api/video-upload-app,336,0,0
1708112375503,52,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,504,1003,3,3,https://dev-lt.uxcrowd.ru/api/stats/update,52,0,0
1708112375125,427,UC_01_TR_09_press_upload,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,1585,2165770,3,3,null,425,3,0
1708112375555,21,10 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-3,text,true,,1185,402,3,3,https://dev-lt.uxcrowd.ru/api/account,21,0,0
1708112375577,55,10 - /api/logout,200,,Ultimate Thr_Gr_maxperf 1-3,,true,,647,660,3,3,https://dev-lt.uxcrowd.ru/api/logout,55,0,0
1708112375555,76,UC_01_TR_10_logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-3,,true,,1832,1062,3,3,null,76,2,0
1708112374680,1585,5 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,16940,926,3,3,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1584,0,0
